single1	single2
OS04G37810	SB06G018450
OS04G51880	SB06G027910
OS03G16120	SB01G039920
OS03G61750	SB01G002520
OS09G27610	SB02G026190
OS03G40780	SB01G014940
OS01G71990	SB03G045690
OS05G28090	SB02G024470
OS08G07430	SB07G004570
OS10G42540	SB01G028100
OS03G10755	SB09G005625
OS05G33520	SB09G019840
OS01G42770	SB03G027790
OS03G48110	SB01G011720
OS02G52460	SB10G031080
OS07G28280	SB02G032890
OS02G35200	SB04G022920
OS07G44230	SB02G040565
OS06G33810	SB10G020580
OS03G25720	SB01G034230
OS03G53580	SB01G008240
OS02G57500	SB04G037560
OS10G21020	SB01G033500
OS03G49450	SB01G010980
OS05G28480	SB06G026730
OS01G24090	SB03G013720
OS01G72870	SB03G046460
OS12G37880	SB08G018490
OS03G07960	SB01G045410
OS05G06290	SB09G004280
OS04G59630	SB06G034170
OS11G19460	SB09G012290
OS02G17250	SB04G010260
OS07G01730	SB02G000766
OS09G01680	SB02G041080
OS09G37720	SB02G031980
OS03G40310	SB01G015060
OS02G02390	SB04G001123
OS02G25840	SB01G045870
OS06G03676	SB10G001630
OS01G04900	SB03G006530
OS07G39300	SB02G037540
OS02G03820	SB04G002650
OS01G45900	SB03G029480
OS02G48780	SB04G029720
OS06G19480	SB10G010880
OS06G24594	SB10G012821
OS02G22070	SB04G005560
OS03G17634	SB01G038770
OS12G08700	SB08G005220
OS04G46920	SB06G024880
OS04G41260	SB06G020950
OS04G14760	SB06G001950
OS03G17560	SB01G038830
OS04G31050	SB06G012940
OS01G14960	SB03G009710
OS03G53020	SB01G008570
OS04G44590	SB06G023260
OS03G05800	SB01G046780
OS03G42040	SB01G014610
OS02G17990	SB04G011030
OS07G05950	SB02G003250
OS05G03050	SB09G002090
OS02G02590	SB01G029910
OS05G01950	SB09G001120
OS03G12414	SB01G042340
OS06G08390	SB10G005560
OS03G04370	SB01G047900
OS03G63530	SB01G000900
OS03G51680	SB01G009490
OS04G34460	SB06G016450
OS04G38850	SB06G019080
OS09G39980	SB02G013170
OS06G07000	SB10G004550
OS08G29160	SB07G019250
OS07G45000	SB02G041120
OS03G61140	SB01G002710
OS06G21550	SB10G012200
OS03G03420	SB01G048810
OS01G09020	SB03G003380
OS01G46590	SB03G029800
OS04G52580	SB06G028550
OS02G52900	SB04G034300
OS09G38300	SB02G032340
OS07G28800	SB02G032950
OS02G21110	SB04G009920
OS03G30920	SB01G032310
OS07G27460	SB10G021660
OS06G44880	SB10G026220
OS01G63840	SB03G040370
OS05G32680	SB09G019470
OS05G50500	SB09G029710
OS01G03080	SB03G007830
OS07G40770	SB02G038360
OSMG00570	SBMG00360
OS08G40450	SB07G027330
OS03G13960	SB03G043310
OS06G41710	SB10G024390
OS07G40910	SB02G038490
OS12G32374	SB08G016307
OS09G39474	SB02G012020
OS03G15850	SB01G040140
OS02G48680	SB04G029790
OS05G34480	SB09G020490
OS02G39880	SB04G025780
OS01G18280	SB03G011650
OS04G54350	SB06G029970
OS01G12530	SB03G001230
OS04G48020	SB06G025700
OS03G17910	SB01G038610
OS05G38590	SB09G022630
OS01G59860	SB03G037800
OS01G12110	SB03G001530
OS03G49490	SB01G010940
OS11G07970	SB05G005350
OS12G13160	SB08G008290
OS09G35900	SB02G030670
OS07G41630	SB10G010300
OS02G57430	SB04G037475
OS02G46320	SB04G031440
OS03G45344	SB01G012920
OS07G44310	SB02G040590
OS01G46810	SB03G029930
OS10G25000	SB07G006130
OS01G16510	SB03G010770
OS04G45180	SB06G023700
OS03G17950	SB01G038570
OS04G55180	SB06G030510
OS07G12330	SB02G006670
OS10G27180	SB01G022205
OS09G25640	SB02G025130
OS06G08470	SB10G005620
OS02G58250	SB04G038250
OS12G09290	SB08G005650
OS05G49750	SB09G029100
OS03G54980	SB01G007650
OS07G10390	SB02G006020
OS06G49450	SB10G029430
OS02G12360	SB04G007460
OS10G34810	SB06G030840
OS01G16080	SB03G010370
OS08G06240	SB07G004030
OS01G02170	SB03G008220
OS06G28970	SB10G015890
OS01G10630	SB03G002470
OS01G32130	SB02G003920
OS03G45400	SB01G012890
OS05G45580	SB09G026530
OS03G51930	SB01G009360
OS04G56770	SB06G031870
OS02G40110	SB04G025990
OS01G60830	SB03G038330
OS09G31350	SB02G028340
OS04G49940	SB06G026840
OS08G05280	SB07G003220
OS05G12140	SB09G006650
OS02G31070	SB04G021030
OS05G22614	SB09G010000
OS10G34320	SB07G027720
OS01G24430	SB03G013750
OS03G50420	SB01G010320
OS03G19260	SB01G037590
OS08G14620	SB07G007750
OS06G13100	SB10G008620
OS01G64930	SB03G041090
OS11G16320	SB05G009740
OS03G24920	SB02G008412
OS04G47310	SB06G025230
OS01G10080	SB03G002840
OS09G12500	SB02G019440
OS03G11230	SB01G043250
OS02G37050	SB04G024120
OS06G04610	SB10G002540
OS02G14860	SB04G008790
OS03G62610	SB01G001680
OS01G33230	SB03G015470
OS10G41180	SB01G003980
OS01G14890	SB03G009600
OS04G54320	SB06G029910
OS07G09800	SB07G028880
OS01G01050	SB01G035210
OS06G37570	SB10G022630
OS01G59910	SB03G037850
OS05G30420	SB09G018190
OS04G35200	SB06G016940
OS02G20860	SB04G010120
OS11G30484	SB05G017930
OS12G42840	SB08G022090
OS03G39010	SB01G015500
OS06G21560	SB10G012210
OS05G06510	SB09G004480
OS03G58620	SB01G004870
OS12G35060	SB08G017030
OS12G39840	SB08G019770
OS05G15180	SB09G008160
OS06G50130	SB10G030130
OS12G39370	SB06G026960
OS02G07150	SB04G004550
OS07G46710	SB02G042020
OS07G41710	SB02G038950
OS01G15850	SB03G010270
OS03G12238	SB01G042484
OS05G33290	SB04G010390
OS02G07420	SB04G004730
OS02G21280	SB07G009530
OS03G15240	SB01G040610
OS07G46420	SB02G041680
OS08G39150	SB07G028250
OS07G33650	SB02G034900
OS05G25210	SB00G00985
OS03G39830	SB01G015270
OS04G54380	SB06G030015
OS05G19280	SB07G002570
OS12G40500	SB08G020180
OS01G47630	SB03G030570
OS06G48510	SB10G028700
OS12G35550	SB08G017200
OS09G30410	SB02G027960
OS10G38930	SB01G030690
OS06G19650	SB10G011050
OS08G40190	SB07G027470
OS04G45600	SB06G023900
OS11G29700	SB05G016800
OS03G44820	SB01G013180
OS06G05190	SB10G003040
OS04G31390	SB06G011800
OS01G50120	SB03G032010
OS01G42760	SB03G027780
OS03G61700	SB01G002470
OS06G46700	SB10G027440
OS06G41390	SB10G024340
OS01G61330	SB03G038690
OS04G44340	SB06G023050
OS03G12560	SB01G041840
OSCG00260	SBCG00270
OS11G40210	SB05G024580
OS03G17800	SB01G038660
OS04G57650	SB06G032540
OS01G55900	SB03G035490
OS02G10820	SB04G007030
OS03G07340	SB01G045880
OS01G07540	SB03G004530
OS10G35000	SB01G018460
OS10G21470	SB09G021220
OS01G12250	SB03G001370
OS01G61020	SB03G038440
OS01G42720	SB03G027760
OS02G47450	SB04G030680
OS09G33870	SB02G029740
OS01G14420	SB03G000260
OS06G21410	SB04G029780
OS01G36970	SB03G025150
OS03G63660	SB01G000830
OS05G33300	SB09G019730
OS01G52610	SB03G033320
OS02G35450	SB04G023090
OS08G06110	SB07G003870
OS02G02810	SB04G001640
OS03G19720	SB01G037280
OS06G50090	SB10G030100
OS08G16840	SB07G010220
OS02G48480	SB04G029930
OS04G43164	SB06G022270
OS10G30300	SB01G021120
OS07G23494	SB02G009950
OS02G03430	SB04G002240
OS02G25080	SB05G023500
OS03G60460	SB01G003380
OS12G08790	SB08G005390
OS03G57260	SB01G005940
OS05G48940	SB09G028510
OS07G18250	SB03G031580
OS04G51360	SB06G027580
OS03G51380	SB01G009710
OS01G67830	SB03G043110
OS09G37740	SB02G032010
OS06G13070	SB10G008590
OS01G72960	SB03G046520
OS03G03530	SB01G048740
OS01G03660	SB03G007150
OS05G38330	SB09G022420
OS12G34370	SB08G016740
OS02G17850	SB01G028485
OS04G43670	SB06G022650
OS04G59580	SB06G034120
OS01G61320	SB03G038680
OS03G59160	SB01G004430
OS03G20570	SB01G036850
OS05G05300	SB09G003490
OS09G24954	SB02G024705
OS05G09400	SB03G043130
OS02G56950	SB04G036960
OS03G14570	SB01G041020
OS07G01480	SB02G000550
OS03G64140	SB01G000446
OS10G36480	SB01G017530
OS07G43010	SB02G039690
OS04G08330	SB06G001560
OS11G14070	SB05G006980
OS03G11710	SB01G042760
OS03G10070	SB01G044030
OS02G57170	SB04G037190
OS08G34760	SB07G022020
OS08G19370	SB04G036010
OS10G15300	SB02G023760
OS04G48840	SB06G026150
OS11G07030	SB05G004600
OS04G44070	SB06G022850
OS06G45070	SB10G026400
OS05G11320	SB03G002620
OS04G32600	SB06G014650
OS05G42280	SB09G024790
OS02G36850	SB04G023940
OS03G09920	SB01G044120
OS03G49485	SB01G010950
OS10G21860	SB01G044080
OS03G25130	SB01G034490
OS08G04150	SB07G002720
OS01G37850	SB03G025420
OS08G34160	SB07G021600
OS04G54820	SB06G030280
OS03G61680	SB01G002440
OS10G32860	SB01G019810
OS04G20590	SB06G006510
OS01G73110	SB03G046650
OS07G12160	SB02G006510
OS07G06644	SB02G003395
OS09G31170	SB02G028230
OS03G13490	SB01G041590
OS03G52130	SB01G009180
OS05G16250	SB03G013250
OS07G42080	SB03G004500
OS05G05930	SB09G003960
OS09G27690	SB02G026250
OS02G09380	SB04G005830
OS09G32240	SB02G028850
OS06G13570	SB10G008740
OS03G46310	SB01G012550
OS08G41680	SB07G026420
OS09G24710	SB02G024630
OS04G43040	SB06G022170
OS02G57780	SB04G037840
OS01G72950	SB03G046510
OS01G49490	SB03G031620
OS03G51984	SB01G009310
OS05G07640	SB09G005000
OS01G16550	SB03G010850
OS03G42799	SB01G014240
OS06G45330	SB10G026510
OS02G02690	SB04G001450
OS05G41620	SB09G024330
OS03G56320	SB01G006620
OS03G16940	SB01G039380
OS06G05640	SB10G003430
OS02G30610	SB04G020660
OS01G12230	SB03G001380
OS03G04580	SB04G001580
OS01G54090	SB03G034320
OS01G55730	SB03G035330
OS07G27350	SB02G011000
OS01G24020	SB02G012360
OS12G32630	SB08G016460
OS03G50530	SB01G010220
OS10G42700	SB01G027930
OS03G64100	SB01G000480
OS03G07190	SB01G045990
OS04G58970	SB06G033690
OS06G44060	SB10G025660
OS02G35890	SB04G023490
OS10G33270	SB01G019580
OS05G45030	SB01G008440
OS02G53430	SB04G034700
OS07G47340	SB02G042410
OS05G32190	SB09G019120
OS04G59050	SB06G033790
OS01G15660	SB03G010160
OS03G21630	SB01G036220
OS02G08310	SB04G005380
OS12G10510	SB08G006420
OS02G35620	SB04G023250
OS10G23060	SB00G00500
OS02G20870	SB04G005660
OS01G52400	SB03G033150
OS03G51350	SB01G009730
OS11G10990	SB05G008750
OS04G53360	SB06G029090
OS08G44410	SB07G024160
OS02G22100	SB04G009170
OS08G10470	SB07G005870
OS05G09600	SB06G001070
OS07G39850	SB02G037920
OS01G67920	SB03G043170
OS11G16280	SB05G006530
OS03G60950	SB01G002880
OS08G42040	SB07G026120
OS08G28890	SB07G019170
OS06G51500	SB10G031250
OS06G02370	SB10G001110
OS01G36090	SB03G024040
OS03G47980	SB01G011830
OS03G17450	SB01G038920
OS01G37470	SB03G024890
OS06G42560	SB10G024680
OS07G49510	SB02G033610
OS08G06520	SB07G004230
OS01G38490	SB03G025510
OS01G51850	SB03G032910
OS08G23140	SB10G020510
OS09G25650	SB02G025140
OS02G37150	SB04G024210
OS04G41800	SB06G021330
OS04G56140	SB06G031220
OS03G24230	SB01G034940
OS01G56820	SB03G036180
OS01G74010	SB03G047320
OS02G26960	SB04G017520
OS05G13390	SB01G011410
OS09G26840	SB02G025775
OS05G35970	SB09G021460
OS08G02190	SB07G001430
OS03G12720	SB01G041940
OS03G09160	SB01G044420
OS07G37850	SB02G036580
OS05G08410	SB09G005310
OS04G56500	SB06G031560
OS02G38029	SB04G024640
OS11G34940	SB03G030290
OS05G40780	SB03G011040
OS07G37800	SB02G036530
OS12G34880	SB08G016990
OS06G37190	SB10G022510
OS09G34140	SB02G029940
OS03G60750	SB01G003090
OS03G01016	SB01G050680
OS04G36058	SB06G017530
OS03G07440	SB01G045750
OS02G39580	SB04G025570
OS09G13600	SB02G020770
OS03G04470	SB01G047790
OS01G14870	SB03G009590
OS03G01840	SB01G050030
OS01G05130	SB03G006240
OS01G51710	SB03G032820
OS01G71330	SB03G045440
OS06G23504	SB10G028430
OS08G37280	SB07G023270
OS02G56030	SB04G036390
OS05G46280	SB09G026960
OS03G49630	SB01G010810
OS11G26990	SB05G012520
OS01G68030	SB03G043260
OS01G03500	SB03G007510
OS03G16470	SB01G039770
OS09G17580	SB02G022470
OS02G57830	SB04G037890
OS10G34580	SB01G018820
OS03G62770	SB01G001490
OS01G13940	SB03G000310
OS03G43910	SB01G013720
OS07G37570	SB02G036400
OS01G68960	SB03G043873
OS03G26791	SB01G033840
OS01G59520	SB03G037620
OS07G06990	SB01G036980
OS06G05670	SB10G003470
OS01G48500	SB03G031010
OS06G11910	SB10G007785
OS04G57970	SB06G032860
OS04G28060	SB06G007950
OS05G47820	SB09G027660
OS04G38920	SB06G019130
OS10G34660	SB04G027110
OS03G52920	SB01G008655
OS07G38220	SB02G036830
OS07G40820	SB02G038430
OS06G34710	SB04G008610
OS03G18490	SB01G038245
OS08G05540	SB07G003310
OS03G61030	SB01G002830
OS06G02040	SB10G000930
OS08G32650	SB07G020630
OS03G13480	SB01G041600
OS05G19470	SB09G022000
OS10G34030	SB01G019080
OS10G39890	SB01G030090
OS02G38170	SB04G024800
OS05G34470	SB09G020470
OS04G44200	SB06G022900
OS07G29190	SB02G033050
OS02G57200	SB04G037215
OS01G53620	SB03G034020
OS06G44190	SB10G025780
OS03G11780	SB01G042720
OS05G42110	SB09G024670
OS04G39170	SB06G019340
OS08G37260	SB07G023240
OS08G44550	SB07G024050
OS12G32284	SB08G016270
OS02G42374	SB04G026960
OS01G71210	SB03G045350
OS06G10700	SB10G006900
OS03G64060	SB01G000520
OS11G10110	SB05G009490
OS03G02820	SB01G049210
OS01G70400	SB03G044730
OS09G19750	SB02G022930
OS06G28950	SB01G038960
OS06G36940	SB10G022360
OS04G42030	SB06G021490
OS10G34570	SB01G018830
OS01G63950	SB03G040470
OS03G19940	SB01G037180
OS04G39950	SB06G019910
OS02G44250	SB04G032730
OS02G10370	SB04G006640
OS05G27000	SB09G014230
OS12G38800	SB08G019140
OS12G36740	SB08G017690
OS04G55250	SB06G030560
OS01G20970	SB03G012790
OS01G74620	SB06G000240
OS02G45000	SB04G032160
OS04G53560	SB06G029320
OS02G10900	SB04G007100
OS03G02300	SB01G049710
OS04G49980	SB06G026900
OS12G30610	SB08G018860
OS08G40120	SB07G027540
OS05G27340	SB09G015460
OS01G44250	SB03G028870
OS07G36430	SB02G035850
OS04G46380	SB06G024500
OS01G37810	SB03G025370
OS01G59900	SB03G037840
OS03G10040	SB01G044060
OS02G11950	SB04G007370
OS07G37140	SB02G036200
OS03G05460	SB01G047030
OS12G31510	SB08G015490
OS06G48680	SB10G028890
OS03G55630	SB01G007090
OS03G07980	SB01G045390
OS01G39000	SB03G025750
OS03G47990	SB01G011820
OS03G63740	SB01G000740
OS03G51640	SB01G009530
OS06G33390	SB10G020440
OS04G53450	SB06G029190
OS01G45640	SB03G029370
OS05G09580	SB09G005910
OS08G44650	SB07G024000
OS10G26670	SB01G022300
OS03G04080	SB01G048120
OS08G39320	SB07G028065
OS04G47820	SB06G025520
OS06G33340	SB10G020430
OS08G29100	SB07G019200
OS12G08210	SB08G005120
OS06G41410	SB10G024360
OS01G56969	SB03G036260
OS10G26560	SB04G005260
OS12G32580	SB08G016420
OS03G21650	SB01G036205
OS03G13870	SB01G041360
OS01G10880	SB03G002350
OS04G31290	SB06G012030
OS02G57600	SB04G037650
OS03G59650	SB01G003850
OS01G08790	SB03G003610
OS11G09160	SB05G006090
OS06G27370	SB10G018040
OS07G38010	SB02G036675
OS01G55720	SB03G035310
OS06G05650	SB10G003440
OS07G31650	SB02G033780
OS07G47650	SB02G042690
OS09G28600	SB02G026760
OS03G36439	SB01G016660
OS01G55410	SB03G035120
OS06G22390	SB10G013030
OS10G41420	SB01G028820
OS01G67390	SB03G042800
OS03G56500	SB01G006430
OS07G01100	SB02G000290
OSMG00460	SBMG00140
OS07G17300	SB02G008910
OS01G05660	SB03G006080
OS07G42740	SB02G039440
OS02G16030	SB04G009730
OS03G63440	SB01G001030
OS02G38470	SB04G025030
OS10G13630	SB01G021445
OS02G47930	SB04G030320
OS03G63540	SB01G000890
OS10G32590	SB01G019990
OS09G36120	SB02G030770
OS01G19880	SB03G012530
OS02G37020	SB04G024080
OS07G16150	SB09G005880
OS09G26670	SB02G025675
OS03G52660	SB01G008830
OS05G14270	SB09G030625
OS01G09740	SB03G003020
OS01G04010	SB03G007210
OS05G48730	SB09G028370
OS03G03640	SB01G048600
OS05G06520	SB09G004490
OS04G01610	SB06G000630
OS01G12464	SB06G033660
OS01G15550	SB03G010070
OS12G38140	SB08G018710
OS03G08970	SB01G044610
OS10G08780	SB02G007160
OS04G11390	SB06G002500
OS04G43220	SB06G022310
OS03G18340	SB00G01835
OS08G37810	SB07G029070
OS01G56020	SB03G035580
OS07G27940	SB02G011135
OS01G70500	SB03G044810
OS12G32190	SB08G016190
OS12G29740	SB08G014580
OS01G52540	SB03G033280
OS11G37320	SB05G022630
OS02G16600	SB04G009824
OS11G28310	SB05G013410
OS06G03810	SB10G001770
OS03G27390	SB01G033470
OS04G37510	SB06G018140
OS10G41250	SB01G028990
OS09G27160	SB02G025990
OS06G07770	SB10G005050
OS12G37480	SB08G018210
OS09G34890	SB02G030180
OSMG00610	SBMG00170
OS10G11820	SB01G044200
OS03G55130	SB01G007520
OS01G58670	SB03G037230
OS03G06370	SB01G046480
OS12G27090	SB00G00250
OS04G53370	SB06G029100
OS04G50750	SB06G027140
OS03G48960	SB01G011225
OS11G05980	SB05G003720
OS09G24210	SB02G024350
OS05G32100	SB09G019050
OS02G55430	SB04G036070
OS03G07180	SB01G046000
OS01G14130	SB06G020010
OS06G44930	SB10G026290
OS06G43000	SB10G024880
OS07G48420	SB02G043190
OS02G51640	SB04G027690
OS01G68570	SB03G043590
OS03G61240	SB01G002650
OS02G15250	SB04G009130
OS02G52170	SB04G027310
OS04G54620	SB06G030220
OS11G26190	SB08G002430
OS11G22960	SB05G018575
OS03G01590	SB01G050260
OS01G21410	SB03G009180
OS02G58470	SB04G038400
OS08G26470	SB03G025140
OS06G10610	SB10G006830
OS05G01530	SB09G000600
OS09G32540	SB02G029070
OS08G41400	SB07G026550
OS08G06130	SB07G003890
OS11G37270	SB05G022640
OS01G05140	SB03G006230
OS01G63500	SB03G040200
OS05G08414	SB09G005320
OS06G51240	SB10G030930
OS05G45610	SB09G026540
OS06G43060	SB10G024920
OS06G30230	SB10G005750
OS05G02970	SB09G001830
OS06G21910	SB10G012265
OS09G08160	SB06G027690
OS01G48310	SB03G030870
OS07G42650	SB02G039400
OS05G33830	SB09G020130
OS10G40740	SB01G029210
OS01G04160	SB03G007100
OS02G46690	SB04G031165
OS07G23550	SB02G009980
OS06G34730	SB10G021140
OS03G09310	SB01G044240
OS02G01300	SB04G000430
OS05G41790	SB09G024420
OS02G10600	SB04G006790
OS11G14000	SB05G007020
OS12G38960	SB08G019265
OS01G72600	SB03G046280
OS03G50050	SB01G010620
OS01G55120	SB03G034940
OS01G52780	SB03G033480
OS08G40910	SB07G027140
OS07G26480	SB02G010600
OS02G43900	SB04G033000
OS01G13930	SB03G000320
OS04G41110	SB06G020870
OS02G26300	SB09G027780
OS05G47790	SB09G027630
OS03G07590	SB01G045660
OS01G57150	SB03G036390
OS06G05710	SB10G003520
OS01G45470	SB03G029290
OS04G45940	SB06G024110
OS09G35780	SB02G030480
OS06G47930	SB10G028380
OS07G49380	SB02G044040
OS04G54210	SB06G029830
OS04G44600	SB06G023270
OS01G18710	SB09G021860
OS03G45870	SB01G012760
OS03G12010	SB01G042630
OS05G44420	SB09G025990
OS11G38790	SB08G018865
OS09G25410	SB02G024920
OS05G50220	SB09G029470
OS03G60520	SB01G003320
OS04G52800	SB06G028770
OS04G42200	SB06G021620
OS10G34200	SB01G019030
OS06G40090	SB10G023570
OS01G42510	SB03G027640
OS02G38180	SB04G024820
OS05G02980	SB09G001840
OS03G17260	SB01G039020
OS01G31360	SB03G015670
OS06G45060	SB10G026390
OS02G18660	SB04G011230
OS01G73270	SB03G046846
OS06G36050	SB10G021900
OS02G50700	SB04G028400
OS02G51740	SB04G027600
OS01G11210	SB03G002120
OS03G62830	SB01G001460
OS01G50450	SB03G032180
OS03G45280	SB01G013000
OS06G50070	SB10G030080
OS12G36680	SB08G017680
OS03G54970	SB01G007655
OS03G48190	SB01G011650
OS03G19570	SB01G037370
OS05G32420	SB09G019300
OS03G17410	SB01G038955
OS08G14600	SB07G007720
OS03G61410	SB01G002380
OS10G40280	SB01G029720
OS02G47950	SB04G030290
OS01G03980	SB03G007220
OS07G01720	SB02G000760
OS03G10260	SB01G043870
OS04G46790	SB06G024760
OS01G48950	SB03G031300
OS01G64440	SB03G040780
OS07G38150	SB02G036760
OS02G44720	SB04G032330
OS02G57210	SB04G037230
OS10G42066	SB01G028165
OS03G38120	SB01G004170
OS05G41970	SB09G024570
OS02G02910	SB04G001753
OS06G03820	SB10G001790
OS07G07890	SB02G012370
OS06G46440	SB10G027230
OS01G70470	SB03G044770
OS09G20400	SB02G023270
OS02G57020	SB04G037030
OS02G30640	SB06G000420
OS10G36180	SB01G017695
OS01G06430	SB03G005430
OS03G59370	SB01G004180
OS07G25740	SB02G010550
OS07G34650	SB02G035220
OS10G18364	SB02G003100
OS01G52740	SB03G033430
OS04G50020	SB06G026930
OS06G07820	SB10G005080
OS08G16790	SB07G010190
OS04G24610	SB01G019940
OS01G03940	SB03G007240
OS01G53160	SB03G033720
OS08G25830	SB07G015700
OS05G39980	SB05G026130
OS04G01500	SB06G000470
OS07G08770	SB02G004780
OS09G26480	SB02G025570
OS02G35230	SB04G022940
OS12G08200	SB08G005110
OS03G52020	SB01G009260
OS03G56430	SB01G006530
OS02G44670	SB04G032400
OS06G23390	SB04G012650
OS01G33490	SB03G041730
OS08G01550	SB07G000690
OS11G09180	SB05G006140
OS05G34920	SB10G022740
OS04G56390	SB06G031450
OS04G44090	SB06G022853
OS04G52380	SB06G028360
OS02G33780	SB04G022200
OS04G39960	SB06G019930
OS05G27780	SB09G015910
OS02G53510	SB04G034720
OS08G39120	SB07G028290
OS01G52960	SB03G033570
OS10G07200	SB01G025610
OS09G24620	SB02G024560
OS02G01450	SB04G000540
OS01G64180	SB03G040640
OS04G55490	SB06G030630
OS05G28470	SB09G016500
OS11G29840	SB05G017110
OS05G02580	SB09G001710
OS03G21450	SB01G036350
OS05G03750	SB09G002380
OS03G56860	SB01G006250
OS01G11080	SB03G002190
OS05G44190	SB09G025770
OS03G10390	SB01G043800
OS02G55570	SB02G006220
OS03G29960	SB01G032593
OS01G13180	SB03G000720
OS02G51760	SB04G027580
OS02G13630	SB04G008190
OS10G34010	SB01G019090
OS02G41610	SB04G026506
OS02G33170	SB04G021840
OS02G05890	SB04G003770
OS01G02150	SB03G008240
OS01G07320	SB03G004740
OS01G56660	SB03G036070
OS04G48360	SB06G025920
OS06G06430	SB10G004060
OS02G34870	SB04G022630
OS04G59400	SB10G029835
OS03G21880	SB01G036060
OS09G37730	SB02G032000
OS01G73940	SB03G047250
OS05G04650	SB09G002985
OS02G58000	SB04G037950
OS01G68740	SB03G043720
OS01G14970	SB03G009720
OS08G03400	SB07G002310
OS04G32470	SB06G014430
OS06G20020	SB06G019920
OS01G10810	SB03G004930
OS07G39680	SB02G037750
OS06G14180	SB10G009030
OS02G29450	SB04G020060
OS01G14850	SB03G009560
OS03G04610	SB01G047660
OS03G16410	SB01G039820
OS03G61900	SB01G002220
OS02G31840	SB04G021260
OS11G11980	SB05G008070
OS06G09600	SB10G006390
OS04G38320	SB06G018650
OS07G42790	SB02G039480
OS12G40330	SB08G020050
OS01G14640	SB03G009390
OS12G42170	SB01G013610
OS01G45700	SB03G029400
OS02G55090	SB04G035730
OS01G11430	SB03G001990
OS01G13040	SB03G000830
OS06G38120	SB10G022747
OS06G42680	SB10G024760
OS09G30300	SB02G027860
OS04G39250	SB06G019410
OS01G38960	SB03G025710
OS10G34700	SB01G018780
OS02G45225	SB04G032030
OS03G51530	SB01G009620
OS01G58490	SB03G037105
OS10G23004	SB00G00715
OS04G56370	SB06G031430
OS01G56080	SB03G035630
OS02G44710	SB04G032340
OS09G16280	SB02G022250
OS04G40120	SB06G020080
OS04G39770	SB06G019810
OS04G11030	SB06G002520
OS06G05540	SB10G003330
OS11G14190	SB05G006900
OS01G55000	SB03G034860
OS05G03440	SB09G002227
OS05G42240	SB09G024750
OS05G31785	SB09G019000
OS01G55160	SB04G005490
OS03G25530	SB01G034280
OS07G28920	SB02G033020
OS02G57350	SB04G037330
OS01G56690	SB03G036100
OS08G34340	SB07G021790
OS12G07790	SB08G004860
OS09G36850	SB02G031290
OS06G51400	SB10G031150
OS02G45880	SB04G031670
OS01G11970	SB03G001630
OS03G49690	SB01G010780
OS03G26990	SB02G039780
OS05G37150	SB09G021820
OS09G20600	SB02G023410
OS12G07390	SB01G005835
OS02G26330	SB04G016276
OS05G51850	SB10G006940
OS12G42670	SB08G022060
OS07G31660	SB02G033770
OS10G39970	SB01G030000
OS03G61530	SB01G002320
OS05G43860	SB09G025440
OS01G54850	SB03G034760
OS12G38870	SB08G019230
OS08G35630	SB07G022440
OS03G62330	SB01G001893
OS01G07930	SB03G004260
OS06G37020	SB10G022400
OS03G41229	SB01G014815
OS03G20350	SB01G037020
OS08G34500	SB07G021895
OS08G27220	SB07G015070
OS07G43770	SB02G040230
OS05G32970	SB09G019550
OS01G28790	SB02G035140
OS01G17396	SB03G011430
OS02G24240	SB02G041300
OS02G26470	SB04G016960
OS02G40690	SB04G026270
OS11G14390	SB06G026890
OS09G38650	SB02G032660
OS02G15800	SB04G009600
OS08G38650	SB07G008966
OS01G06440	SB03G005420
OS06G11510	SB10G007550
OS05G25620	SB06G028540
OS07G38570	SB02G037110
OS01G04170	SB03G007090
OS04G32700	SB06G014750
OS01G69290	SB03G044150
OS06G34850	SB10G021280
OS01G04390	SB03G006860
OS04G52660	SB06G028625
OS05G43050	SB09G024880
OS11G09350	SB05G006250
OS02G53350	SB04G034660
OS07G39860	SB02G037925
OS04G42940	SB06G022080
OS03G07700	SB01G045590
OS12G41640	SB08G020990
OS05G35240	SB09G021060
OS03G19820	SB01G037235
OS01G02139	SB03G008250
OS03G24560	SB01G034790
OS06G19490	SB10G010890
OS07G28720	SB02G032930
OS10G18470	SB03G041870
OS02G20380	SB03G006380
OS01G22380	SB03G013230
OS05G03770	SB09G002400
OS09G38400	SB02G032435
OS03G39980	SB01G015230
OS08G42430	SB07G025950
OS02G40420	SB04G026040
OS05G48210	SB09G027920
OS06G05730	SB10G003545
OS03G42520	SB08G023230
OS01G53030	SB03G033610
OS08G37070	SB07G023150
OS06G49290	SB10G029350
OS06G03630	SB10G001590
OS06G09620	SB10G006420
OS03G55770	SB01G007020
OS07G44010	SB02G040410
OS02G48710	SB04G029770
OS04G46850	SB06G024810
OS09G29870	SB02G027440
OS01G03900	SB03G007260
OS04G44880	SB06G023490
OS06G41870	SB10G024545
OS02G10030	SB04G006375
OS04G44790	SB06G023405
OS01G51270	SB03G032605
OS04G13190	SB06G002085
OS01G24440	SB03G013760
OS01G61370	SB03G038710
OS03G24130	SB07G003950
OS07G14140	SB02G007380
OS08G23170	SB06G020230
OS03G56890	SB01G006230
OS01G68800	SB03G043770
OS11G07950	SB05G005310
OS03G49590	SB01G010850
OS04G46160	SB06G024285
OS03G58500	SB01G004985
