single1	single2
BD2G09460	OS01G15550
BD1G19145	OS07G46400
BD1G70470	OS03G11190
BD4G02340	OS07G20410
BD1G71920	OS03G08970
BD1G65840	OS03G17670
BD5G02850	OS04G11390
BD5G15450	OS04G43220
BD1G65400	OS03G18340
BD3G38680	OS08G37810
BD1G12740	OS03G46920
BD2G50910	OS01G56020
BD1G28422	OS07G27940
BD2G59630	OS01G70500
BD4G06700	OS12G32190
BD4G07370	OS12G29740
BD2G48597	OS01G52540
BD4G15420	OS11G37320
BD1G08820	OS03G53520
BD3G09830	OS02G16600
BD4G19080	OS11G28310
BD1G49690	OS06G03810
BD1G60670	OS03G27390
BD3G33420	OS10G41250
BD4G31530	OS09G27160
BD4G04680	OS12G37480
BD4G35362	OS09G34890
BD3G22990	OS10G11820
BD1G08000	OS03G55130
BD2G52527	OS01G58670
BD1G74500	OS03G06370
BD1G12605	OS03G47240
BD4G07760	OS12G27090
BD1G48390	OS06G06910
BD4G33430	OS09G30462
BD3G30800	OS01G34610
BD4G25000	OS11G05980
BD4G29880	OS09G24210
BD2G26830	OS05G32100
BD3G54210	OS02G55430
BD1G73840	OS03G07180
BD2G08570	OS01G14130
BD1G31520	OS06G44930
BD1G17500	OS07G48420
BD3G59010	OS02G51640
BD2G58507	OS01G68570
BD1G03185	OS03G61240
BD1G25290	OS12G25130
BD1G75850	OS03G04545
BD3G09480	OS02G15250
BD3G58570	OS02G52170
BD1G35500	OS06G42770
BD2G58350	OS01G68300
BD5G00200	OS09G01000
BD4G19530	OS11G26190
BD4G19620	OS11G22960
BD1G78150	OS03G01590
BD1G60000	OS03G30060
BD2G11980	OS01G21410
BD1G36467	OS06G40460
BD3G60680	OS02G58470
BD2G40900	OS08G26470
BD1G46237	OS06G10610
BD2G39740	OS05G01530
BD4G24160	OS09G03810
BD4G34380	OS09G32540
BD3G40900	OS08G41400
BD3G16490	OS08G06130
BD2G13422	OS01G29740
BD4G15230	OS11G37270
BD1G29710	OS06G51240
BD1G35330	OS06G43060
BD2G37552	OS05G02970
BD2G21900	OS09G08160
BD2G46312	OS01G48310
BD1G60490	OS07G42650
BD3G33170	OS10G40740
BD2G02210	OS01G04160
BD3G52230	OS02G46690
BD1G52500	OS07G23550
BD3G09310	OS06G34730
BD1G71620	OS03G09310
BD3G00620	OS02G01300
BD3G07330	OS02G10600
BD4G21050	OS11G14000
BD4G03630	OS12G38960
BD1G11140	OS03G50050
BD1G10017	OS03G51760
BD2G48780	OS01G52780
BD1G22770	OS07G40450
BD3G40420	OS08G40910
BD3G50580	OS02G43900
BD2G08370	OS01G13930
BD5G13990	OS04G41110
BD2G10450	OS01G16920
BD2G55660	OS02G26300
BD2G17500	OS05G47790
BD3G38370	OS08G37300
BD1G73100	OS03G07590
BD2G51750	OS01G57150
BD2G33190	OS05G10800
BD1G50780	OS06G05710
BD2G44950	OS01G45470
BD5G17280	OS04G45940
BD5G10750	OS04G35800
BD4G35770	OS09G35780
BD1G33690	OS06G47930
BD1G16527	OS07G49380
BD5G16390	OS04G44600
BD1G13097	OS03G45870
BD2G19460	OS05G44420
BD4G30510	OS09G25410
BD2G15532	OS05G50220
BD1G03827	OS03G60520
BD5G21980	OS04G52800
BD5G14700	OS04G42200
BD5G11090	OS04G36770
BD3G29100	OS10G34200
BD5G02820	OS04G11050
BD1G36630	OS06G40090
BD3G47660	OS02G38180
BD2G37560	OS05G02980
BD1G66200	OS03G17260
BD2G13610	OS01G31360
BD1G31630	OS06G45060
BD3G20610	OS02G18660
BD2G61650	OS01G73270
BD1G38080	OS06G36050
BD3G59700	OS02G50700
BD2G06710	OS01G11210
BD1G01860	OS03G62830
BD2G47530	OS01G50450
BD1G13330	OS03G45280
BD1G35130	OS06G50070
BD2G04150	OS01G07330
BD4G05150	OS12G36680
BD1G08210	OS03G54970
BD1G12170	OS03G48190
BD1G64380	OS03G19570
BD1G66080	OS03G17410
BD3G18900	OS08G14600
BD1G03100	OS03G61410
BD3G32860	OS10G40280
BD3G52990	OS02G47950
BD2G02080	OS01G03980
BD4G08480	OS09G02770
BD1G26250	OS07G33280
BD1G59350	OS07G01720
BD1G71230	OS03G10260
BD5G17920	OS04G46790
BD1G28680	OS07G26974
BD2G55886	OS01G64440
BD1G24220	OS07G38150
BD3G51290	OS02G44720
BD3G55880	OS02G57850
BD2G62390	OS09G07614
BD3G55385	OS02G57210
BD3G34420	OS10G42066
BD1G14990	OS03G38120
BD3G02067	OS02G02910
BD1G49707	OS06G03820
BD3G14630	OS08G04430
BD1G32540	OS06G46440
BD2G59610	OS01G70470
BD4G29037	OS09G20400
BD3G55200	OS02G57020
BD2G21130	OS02G30640
BD3G30320	OS10G36180
BD1G78600	OS03G11480
BD1G28890	OS07G25740
BD1G25810	OS07G34650
BD5G03350	OS10G18364
BD2G48735	OS01G52740
BD5G19910	OS04G50020
BD1G47930	OS06G07820
BD3G19410	OS08G16790
BD5G04770	OS04G24610
BD2G02060	OS01G03940
BD2G48970	OS01G53160
BD1G51960	OS10G22020
BD5G02280	OS04G01500
BD1G55180	OS07G08770
BD4G31050	OS09G26480
BD4G40980	OS12G08200
BD1G09830	OS03G52020
BD1G07060	OS03G56430
BD3G51360	OS02G44670
BD2G13540	OS01G33490
BD3G13230	OS08G01550
BD4G23170	OS11G09180
BD2G24950	OS05G34920
BD5G24560	OS04G56390
BD5G21660	OS04G52380
BD3G45310	OS02G33780
BD1G11710	OS05G27780
BD1G31660	OS06G45090
BD3G57400	OS02G53510
BD3G39550	OS08G39120
BD2G48860	OS01G52960
BD3G20840	OS10G07200
BD4G30130	OS09G24620
BD3G00767	OS02G01450
BD2G55697	OS01G64180
BD2G36580	OS05G05060
BD1G13387	OS01G73656
BD4G19040	OS11G29840
BD2G37487	OS05G02580
BD1G63420	OS03G21450
BD2G38237	OS05G03750
BD1G06760	OS03G56860
BD2G06640	OS01G11080
BD2G19660	OS05G44190
BD1G71110	OS03G10390
BD1G63870	OS03G20600
BD3G54300	OS02G55570
BD4G17150	OS11G32950
BD1G60040	OS03G29960
BD3G58820	OS02G51760
BD3G08757	OS02G13630
BD3G29000	OS10G34010
BD4G39830	OS05G51270
BD3G49240	OS02G41610
BD4G44157	OS09G12630
BD3G04160	OS02G05890
BD2G01050	OS01G02150
BD2G04140	OS01G07320
BD1G70870	OS02G36690
BD3G22670	OS10G09760
BD1G48720	OS06G06430
BD3G45750	OS02G34870
BD5G27377	OS04G59400
BD3G00270	OS02G01080
BD1G63110	OS03G21880
BD4G37170	OS09G37730
BD1G15660	OS03G37770
BD2G11280	OS03G62950
BD4G21770	OS09G33960
BD3G56115	OS02G58000
BD2G58650	OS01G68740
BD2G09020	OS01G14970
BD3G14200	OS08G03400
BD5G08670	OS04G32470
BD1G42950	OS06G20020
BD2G06460	OS01G10810
BD1G23190	OS07G39680
BD1G44280	OS06G14180
BD3G43730	OS02G29450
BD2G08880	OS01G14850
BD1G75770	OS03G04610
BD1G66840	OS03G16410
BD3G44550	OS02G31840
BD4G21880	OS11G11980
BD1G46630	OS06G09600
BD5G12090	OS04G38320
BD1G65637	OS03G17960
BD1G21170	OS07G42790
BD4G02890	OS12G40330
BD2G08737	OS01G14640
BD2G03090	OS12G42170
BD2G59115	OS01G69840
BD2G45060	OS01G45700
BD3G53950	OS02G55090
BD5G02810	OS04G11040
BD2G07780	OS01G13040
BD1G35560	OS06G42680
BD5G12840	OS04G39250
BD2G41430	OS01G38960
BD3G29430	OS10G34700
BD3G51520	OS02G45225
BD1G10200	OS03G51530
BD2G52410	OS01G58490
BD2G50950	OS01G56080
BD3G51300	OS02G44710
BD4G28260	OS09G16280
BD5G13240	OS04G39770
BD5G02800	OS04G11030
BD1G50980	OS06G05540
BD4G20940	OS11G14190
BD2G50133	OS01G55000
BD2G38040	OS05G03440
BD2G20670	OS05G42240
BD2G26795	OS05G31785
BD1G25070	OS07G36810
BD2G50230	OS01G55160
BD1G36540	OS06G40330
BD1G28210	OS07G28920
BD3G55480	OS02G57350
BD5G26150	OS04G58080
BD3G36830	OS08G34340
BD4G36550	OS09G36850
BD1G29420	OS06G51400
BD3G51860	OS02G45880
BD2G07100	OS01G11970
BD1G60860	OS03G26990
BD2G23920	OS05G37150
BD1G74990	OS11G42410
BD4G29200	OS09G20600
BD2G05330	OS01G08830
BD2G04880	OS02G26330
BD2G14100	OS05G51850
BD3G32720	OS10G39970
BD2G50000	OS01G54850
BD1G02300	OS03G62330
BD2G04630	OS01G07930
BD1G37660	OS06G37020
BD1G57890	OS05G11340
BD1G64030	OS03G20350
BD3G37170	OS08G34500
BD1G35290	OS06G43080
BD1G20470	OS07G43770
BD2G26280	OS05G32970
BD2G10880	OS01G17396
BD3G07810	OS02G26470
BD3G48935	OS02G40690
BD3G55050	OS02G56870
BD2G44250	OS05G25784
BD4G37790	OS09G38650
BD3G09680	OS02G15800
BD3G29340	OS08G38650
BD2G00340	OS01G06440
BD1G45670	OS06G11510
BD2G31500	OS05G25620
BD2G02220	OS01G04170
BD2G59100	OS01G69290
BD1G39130	OS06G34850
BD2G02420	OS01G04390
BD2G51500	OS01G56780
BD2G20530	OS05G43050
BD4G23107	OS11G09350
BD3G57500	OS02G53350
BD1G23030	OS07G39860
BD5G15230	OS04G42940
BD1G73070	OS03G07700
BD4G02090	OS12G41640
BD2G24720	OS05G35240
BD2G01040	OS01G02139
BD2G50170	OS01G55080
BD1G61850	OS03G24560
BD1G43190	OS06G19490
BD1G27850	OS07G28720
BD2G12240	OS01G22380
BD3G32650	OS06G23370
BD4G37597	OS09G38400
BD1G15150	OS03G39980
BD3G41495	OS08G42430
BD2G08110	OS01G13490
BD2G17185	OS05G48210
BD1G50800	OS06G05730
BD4G00340	OS03G42520
BD3G02920	OS02G03830
BD1G49520	OS06G03630
BD1G07500	OS03G55770
BD4G32950	OS09G29870
BD2G02040	OS01G03900
BD2G47900	OS01G51270
BD2G12610	OS01G24440
BD2G53930	OS01G61370
BD1G62070	OS03G24130
BD3G02810	OS02G03710
BD1G53450	OS07G14140
BD4G05180	OS08G23170
BD1G06710	OS03G56890
BD4G23710	OS11G07950
BD1G10910	OS03G49590
BD1G15460	OS03G38640
BD4G36500	OS09G36790
BD1G09890	OS03G51980
BD5G15720	OS04G43660
BD4G35200	OS12G41300
BD3G08270	OS10G10390
BD3G06720	OS02G09910
BD1G71980	OS03G08940
BD1G69460	OS12G34400
BD3G35420	OS08G25690
BD3G11110	OS02G24330
BD5G23750	OS04G55130
BD2G01030	OS01G02130
BD1G72630	OS03G08290
BD2G31280	OS05G25220
BD3G36867	OS08G34310
BD3G17500	OS12G26960
BD1G14950	OS03G40710
BD2G58340	OS01G68290
BD1G04730	OS03G59225
BD5G01860	OS04G02560
BD2G02170	OS01G04080
BD2G57120	OS01G66150
BD3G60360	OS02G58200
BD1G46320	OS06G10510
BD2G15680	OS05G49960
BD4G06920	OS12G31520
BD1G56680	OS07G07040
BD3G28130	OS10G32690
BD1G23950	OS07G38550
BD1G25330	OS07G36210
BD1G67710	OS03G15090
BD2G38180	OS08G31270
BD2G12470	OS01G22990
BD1G10290	OS03G51390
BD3G21944	OS08G27100
BD1G05530	OS03G58180
BD3G09600	OS02G20040
BD3G44430	OS02G32080
BD1G18640	OS07G46800
BD3G35360	OS08G30800
BD1G54130	OS07G25670
BD5G17420	OS04G46110
BD1G15720	OS03G37140
BD4G07550	OS07G18300
BD2G20500	OS02G49040
BD1G44370	OS06G13940
BD3G22770	OS10G10260
BD1G56080	OS08G06760
BD4G06770	OS11G44510
BD3G45070	OS02G33320
BD3G18950	OS08G14720
BD2G00590	OS01G01670
BD2G42530	OS01G41180
BD2G19880	OS05G43900
BD3G43680	OS02G29250
BD4G38220	OS03G46730
BD1G06120	OS03G57750
BD2G56730	OS01G65620
BD2G07020	OS01G11850
BD3G19875	OS08G19210
BD2G11690	OS01G19990
BD1G50110	OS06G04220
BD4G08160	OS09G01134
BD4G42255	OS12G05580
BD2G26220	OS05G32790
BD1G14800	OS03G41130
BD3G07275	OS02G10500
BD2G16030	OS05G49330
BD1G34430	OS06G48990
BD1G32240	OS06G45790
BD4G12780	OS10G22290
BD3G27845	OS10G31540
BD4G38180	OS09G39034
BD5G21830	OS07G10090
BD1G49700	OS04G56540
BD3G48300	OS02G39510
BD1G56530	OS02G58370
BD1G10400	OS01G06410
BD1G53200	OS07G14910
BD5G01930	OS04G02070
BD4G22653	OS11G10470
BD2G57946	OS01G67710
BD1G66140	OS03G17330
BD3G30265	OS10G36020
BD1G61780	OS05G34300
BD4G25850	OS11G16960
BD4G13680	OS11G40030
BD2G32870	OS05G11580
BD4G11347	OS11G35350
BD3G03980	OS06G48220
BD2G27075	OS05G31470
BD1G33400	OS06G47834
BD2G06270	OS01G10460
BD5G07920	OS04G31720
BD4G03990	OS12G38350
BD3G02060	OS02G02900
BD2G01060	OS01G02160
BD1G07495	OS03G55776
BD3G47080	OS02G37100
BD5G06130	OS04G13260
BD4G10117	OS12G36980
BD1G20430	OS09G04508
BD1G08490	OS10G25800
BD1G72710	OS03G08190
